userId,userSessionId,teamLevel,platformType,count_gameclicks,count_hits,count_buyId,avg_price,hit_precision
449,26438,7,android,97,12,NULL,NULL,12.37113402
755,26439,7,iphone,91,10,2,12.5,10.98901099
625,26440,7,iphone,92,9,NULL,NULL,9.782608696
1373,26441,7,android,91,6,2,3,6.593406593
1658,26442,7,iphone,83,15,1,10,18.07228916
849,26443,7,iphone,87,7,NULL,NULL,8.045977011
121,26444,7,android,72,8,2,3,11.11111111
1034,26445,7,iphone,63,9,NULL,NULL,14.28571429
970,26446,7,iphone,57,11,1,10,19.29824561
1874,26447,7,mac,75,13,4,3,17.33333333
374,26448,7,android,84,9,1,2,10.71428571
217,26449,7,mac,82,5,NULL,NULL,6.097560976
1205,26450,7,android,65,7,1,3,10.76923077
1958,26451,7,android,68,8,NULL,NULL,11.76470588
283,26452,7,windows,78,10,NULL,NULL,12.82051282
538,26453,7,android,77,8,NULL,NULL,10.38961039
1275,26454,7,iphone,81,14,NULL,NULL,17.28395062
1076,26455,7,iphone,74,6,NULL,NULL,8.108108108
934,26456,7,windows,76,8,3,8,10.52631579
1064,26457,7,windows,67,7,NULL,NULL,10.44776119
1979,26458,7,iphone,58,6,NULL,NULL,10.34482759
1685,26459,7,iphone,64,7,NULL,NULL,10.9375
2187,26460,7,android,69,9,NULL,NULL,13.04347826
1066,26461,7,android,78,8,NULL,NULL,10.25641026
1005,26462,7,mac,70,5,NULL,NULL,7.142857143
1948,26463,7,linux,59,13,1,1,22.03389831
453,26464,7,android,112,15,NULL,NULL,13.39285714
1145,26465,7,windows,112,11,4,5.75,9.821428571
355,26466,7,iphone,102,18,3,16.67,17.64705882
1560,26467,7,android,96,12,NULL,NULL,12.5
1215,26468,7,android,105,8,NULL,NULL,7.619047619
2099,26469,7,windows,108,10,NULL,NULL,9.259259259
1801,26470,7,android,96,9,1,3,9.375
440,26471,7,linux,109,7,NULL,NULL,6.422018349
1806,26472,7,iphone,108,12,3,7.67,11.11111111
1384,26473,7,android,99,11,5,3,11.11111111
719,26474,7,mac,114,15,NULL,NULL,13.15789474
2129,26475,7,iphone,109,11,NULL,NULL,10.09174312
286,26476,7,iphone,96,18,3,11.67,18.75
36,26477,7,iphone,100,12,NULL,NULL,12
1123,26478,7,iphone,110,11,1,20,10
29,26479,7,iphone,105,16,4,13.75,15.23809524
1589,26480,7,iphone,58,3,NULL,NULL,5.172413793
342,26481,7,android,54,6,NULL,NULL,11.11111111
852,26482,7,android,67,13,NULL,NULL,19.40298507
30,26483,7,iphone,48,1,NULL,NULL,2.083333333
155,26484,7,android,50,4,NULL,NULL,8
1349,26485,7,iphone,49,5,NULL,NULL,10.20408163
76,26486,7,windows,58,12,3,1,20.68965517
2149,26487,7,android,53,4,NULL,NULL,7.547169811
415,26488,7,iphone,44,3,1,20,6.818181818
204,26489,7,windows,48,5,NULL,NULL,10.41666667
60,26490,7,iphone,61,5,NULL,NULL,8.196721311
844,26491,7,iphone,45,3,2,7.5,6.666666667
208,26492,7,iphone,62,8,NULL,NULL,12.90322581
157,26493,7,iphone,50,6,1,20,12
534,26494,7,android,57,11,NULL,NULL,19.29824561
90,26495,7,android,46,9,NULL,NULL,19.56521739
737,26496,7,windows,51,8,NULL,NULL,15.68627451
2348,26497,7,android,50,7,NULL,NULL,14
1717,26498,7,iphone,50,9,1,10,18
1453,26499,7,iphone,52,2,NULL,NULL,3.846153846
1782,26500,7,android,45,8,NULL,NULL,17.77777778
1022,26501,7,windows,50,5,4,5.75,10
233,26502,7,android,55,7,NULL,NULL,12.72727273
379,26503,7,mac,50,5,NULL,NULL,10
75,26504,7,iphone,53,6,NULL,NULL,11.32075472
2,26505,7,iphone,73,6,NULL,NULL,8.219178082
944,26506,7,android,52,7,NULL,NULL,13.46153846
1509,26507,7,mac,48,6,NULL,NULL,12.5
985,26508,7,android,62,10,3,3,16.12903226
472,26509,7,android,57,8,NULL,NULL,14.03508772
560,26510,7,android,49,2,NULL,NULL,4.081632653
1807,26511,7,iphone,123,20,NULL,NULL,16.2601626
1038,26512,7,android,115,15,NULL,NULL,13.04347826
791,26513,7,iphone,117,13,NULL,NULL,11.11111111
643,26514,7,android,139,22,3,2.33,15.82733813
2216,26515,7,iphone,113,18,1,10,15.92920354
357,26516,7,android,140,18,3,3,12.85714286
2305,26517,7,iphone,119,16,NULL,NULL,13.44537815
339,26518,7,android,138,18,NULL,NULL,13.04347826
1280,26519,7,android,113,12,NULL,NULL,10.61946903
1333,26520,7,iphone,134,21,2,15,15.67164179
820,26521,7,android,105,11,1,3,10.47619048
221,26522,7,iphone,108,14,4,8.75,12.96296296
1065,26523,7,iphone,107,20,1,20,18.69158879
611,26524,7,iphone,98,11,2,10,11.2244898
1834,26525,7,android,111,12,NULL,NULL,10.81081081
1892,26526,7,linux,102,4,2,1,3.921568627
471,26527,7,iphone,103,16,2,20,15.53398058
175,26528,7,windows,108,14,NULL,NULL,12.96296296
1329,26529,7,android,88,10,NULL,NULL,11.36363636
856,26530,7,iphone,90,9,4,12.5,10
382,26531,7,iphone,108,12,1,5,11.11111111
2384,26532,7,windows,98,15,1,1,15.30612245
242,26533,7,iphone,99,11,NULL,NULL,11.11111111
1935,26534,7,windows,115,12,NULL,NULL,10.43478261
1071,26535,7,android,89,12,NULL,NULL,13.48314607
2073,26536,7,android,101,10,NULL,NULL,9.900990099
1465,26537,7,android,239,20,NULL,NULL,8.368200837
2194,26538,7,iphone,230,31,NULL,NULL,13.47826087
662,26539,7,iphone,230,19,NULL,NULL,8.260869565
1139,26540,7,android,256,33,NULL,NULL,12.890625
322,26541,7,iphone,250,20,NULL,NULL,8
2275,26542,7,linux,240,31,NULL,NULL,12.91666667
1107,26543,7,iphone,230,29,NULL,NULL,12.60869565
1815,26544,7,iphone,280,42,1,5,15
1183,26545,7,linux,253,30,NULL,NULL,11.85770751
1273,26546,7,windows,291,32,5,1,10.99656357
1120,26547,7,android,276,35,2,3,12.68115942
2271,26548,7,android,269,27,NULL,NULL,10.03717472
2229,26549,7,iphone,74,8,3,20,10.81081081
2199,26550,7,android,74,6,2,3,8.108108108
2243,26551,7,android,6,1,NULL,NULL,16.66666667
807,26552,7,linux,88,12,1,1,13.63636364
279,26553,7,windows,88,8,1,1,9.090909091
868,26554,7,iphone,62,8,2,20,12.90322581
699,26555,7,mac,66,8,NULL,NULL,12.12121212
1224,26556,7,iphone,87,14,NULL,NULL,16.09195402
2146,26557,7,linux,73,7,NULL,NULL,9.589041096
576,26558,7,android,86,10,NULL,NULL,11.62790698
400,26559,7,iphone,84,13,1,5,15.47619048
2127,26560,7,linux,68,11,1,2,16.17647059
740,26561,7,iphone,74,13,NULL,NULL,17.56756757
1882,26562,7,android,61,7,NULL,NULL,11.47540984
1126,26563,7,iphone,76,8,NULL,NULL,10.52631579
1226,26564,7,android,64,10,1,2,15.625
861,26565,7,linux,73,14,NULL,NULL,19.17808219
305,26566,7,android,65,7,2,3,10.76923077
701,26567,7,windows,72,11,1,1,15.27777778
941,26568,7,android,83,6,1,3,7.228915663
812,26569,7,android,131,14,NULL,NULL,10.6870229
445,26570,7,android,140,22,1,2,15.71428571
321,26571,7,windows,112,14,NULL,NULL,12.5
127,26572,7,iphone,130,18,2,15,13.84615385
2161,26573,7,android,108,12,1,1,11.11111111
1351,26574,7,iphone,108,14,NULL,NULL,12.96296296
1731,26575,7,iphone,115,12,NULL,NULL,10.43478261
2178,26576,7,iphone,114,8,NULL,NULL,7.01754386
962,26577,7,iphone,98,11,NULL,NULL,11.2244898
108,26578,7,iphone,99,10,NULL,NULL,10.1010101
1001,26579,7,android,102,18,2,11.5,17.64705882
2227,26580,7,iphone,122,10,3,7.67,8.196721311
1953,26581,7,windows,110,15,3,1,13.63636364
1073,26582,7,android,122,10,NULL,NULL,8.196721311
591,26583,7,windows,144,17,NULL,NULL,11.80555556
210,26584,7,android,140,21,2,3,15
2040,26585,7,android,119,10,NULL,NULL,8.403361345
1880,26586,7,windows,124,14,NULL,NULL,11.29032258
1043,26587,7,iphone,127,14,NULL,NULL,11.02362205
723,26588,7,iphone,106,11,NULL,NULL,10.37735849
289,26589,7,iphone,129,12,NULL,NULL,9.302325581
366,26590,7,android,118,13,NULL,NULL,11.01694915
2113,26591,7,iphone,135,19,NULL,NULL,14.07407407
1624,26592,7,android,137,19,2,3,13.86861314
745,26593,7,iphone,138,16,NULL,NULL,11.5942029
1932,26594,7,android,115,12,NULL,NULL,10.43478261
1926,26595,7,android,165,24,2,2,14.54545455
1591,26596,7,iphone,176,13,NULL,NULL,7.386363636
827,26597,7,iphone,140,18,NULL,NULL,12.85714286
2262,26598,7,android,168,14,NULL,NULL,8.333333333
935,26599,7,iphone,165,27,1,20,16.36363636
1099,26600,7,iphone,172,19,NULL,NULL,11.04651163
1890,26601,7,android,177,15,NULL,NULL,8.474576271
1389,26602,7,windows,157,16,NULL,NULL,10.1910828
1820,26603,7,iphone,173,22,NULL,NULL,12.71676301
1485,26604,7,iphone,79,10,NULL,NULL,12.65822785
1318,26605,7,iphone,114,20,1,10,17.54385965
757,26606,7,android,110,14,NULL,NULL,12.72727273
810,26607,7,android,104,12,1,3,11.53846154
1278,26608,7,windows,113,14,NULL,NULL,12.38938053
2030,26609,7,windows,117,13,1,1,11.11111111
1393,26610,7,linux,114,17,3,1,14.9122807
448,26611,7,android,120,15,2,2.5,12.5
1049,26612,7,windows,124,16,3,1,12.90322581
143,26613,7,android,92,12,2,4,13.04347826
726,26614,7,iphone,102,12,2,20,11.76470588
1121,26615,7,iphone,100,6,NULL,NULL,6
1765,26616,7,android,118,5,1,3,4.237288136
257,26617,7,android,105,11,NULL,NULL,10.47619048
1863,26618,7,android,91,8,2,6,8.791208791
881,26619,7,iphone,82,10,2,11.5,12.19512195
1173,26620,7,iphone,65,7,NULL,NULL,10.76923077
2004,26621,7,iphone,91,12,NULL,NULL,13.18681319
1059,26622,7,android,89,11,1,20,12.35955056
1326,26623,7,iphone,88,9,NULL,NULL,10.22727273
2231,26624,7,iphone,92,9,NULL,NULL,9.782608696
181,26625,7,android,79,5,NULL,NULL,6.329113924
2139,26626,7,android,77,6,1,1,7.792207792
1740,26627,7,windows,91,16,2,1.5,17.58241758
670,26628,7,iphone,72,7,1,5,9.722222222
539,26629,7,windows,92,8,NULL,NULL,8.695652174
1433,26630,7,android,93,13,NULL,NULL,13.97849462
1538,26631,7,iphone,80,12,NULL,NULL,15
1104,26632,7,iphone,97,10,NULL,NULL,10.30927835
123,26633,7,android,80,6,NULL,NULL,7.5
769,26634,7,android,74,5,2,3,6.756756757
1687,26635,7,android,84,11,1,3,13.0952381
598,26636,7,iphone,77,10,NULL,NULL,12.98701299
547,26637,7,linux,85,7,NULL,NULL,8.235294118
767,26638,7,android,91,7,2,4,7.692307692
770,26639,7,iphone,95,13,3,15,13.68421053
782,26640,7,iphone,109,4,NULL,NULL,3.669724771
1042,26641,7,android,19,2,NULL,NULL,10.52631579
2379,26642,7,android,112,14,1,3,12.5
1026,26643,7,iphone,109,15,2,10,13.76146789
178,26644,7,iphone,107,20,2,12.5,18.69158879
1234,26645,7,android,104,18,2,1.5,17.30769231
165,26646,7,iphone,95,14,4,17.5,14.73684211
1436,26647,7,android,114,10,1,5,8.771929825
1229,26648,7,android,112,16,NULL,NULL,14.28571429
243,26649,7,linux,115,9,1,1,7.826086957
1163,26650,7,android,92,14,2,3,15.2173913
1321,26651,7,iphone,90,5,2,20,5.555555556
546,26652,7,windows,113,13,NULL,NULL,11.50442478
1320,26653,7,iphone,114,17,2,7.5,14.9122807
2221,26654,7,iphone,124,12,1,10,9.677419355
306,26655,7,windows,121,17,1,1,14.04958678
2285,26656,7,iphone,136,19,1,10,13.97058824
2389,26657,7,android,143,21,NULL,NULL,14.68531469
2297,26658,7,android,130,14,NULL,NULL,10.76923077
446,26659,7,linux,145,15,NULL,NULL,10.34482759
1383,26660,7,windows,132,18,NULL,NULL,13.63636364
1612,26661,7,android,132,12,NULL,NULL,9.090909091
1003,26662,7,windows,101,12,NULL,NULL,11.88118812
1528,26663,7,iphone,129,6,NULL,NULL,4.651162791
542,26664,7,iphone,125,18,1,20,14.4
2355,26665,7,iphone,102,21,2,15,20.58823529
867,26666,7,iphone,101,28,3,11.67,27.72277228
1381,26667,7,android,95,12,NULL,NULL,12.63157895
801,26668,7,iphone,98,16,NULL,NULL,16.32653061
2133,26669,7,android,112,18,2,11.5,16.07142857
2029,26670,7,iphone,99,10,2,20,10.1010101
931,26671,7,windows,104,14,2,1,13.46153846
2251,26672,7,iphone,86,8,NULL,NULL,9.302325581
439,26673,7,iphone,97,12,NULL,NULL,12.37113402
2088,26674,7,android,98,14,NULL,NULL,14.28571429
1480,26675,7,android,83,8,3,7.67,9.638554217
1775,26676,7,android,96,9,NULL,NULL,9.375
744,26677,7,windows,181,18,NULL,NULL,9.944751381
600,26678,7,iphone,185,16,NULL,NULL,8.648648649
511,26679,7,iphone,169,27,1,20,15.97633136
1471,26680,7,iphone,182,21,1,20,11.53846154
1085,26681,7,windows,159,7,1,1,4.402515723
1645,26682,7,mac,202,20,2,3.5,9.900990099
841,26683,7,iphone,182,15,NULL,NULL,8.241758242
1510,26684,7,iphone,183,20,NULL,NULL,10.92896175
1227,26685,7,android,173,23,NULL,NULL,13.29479769
409,26686,7,iphone,179,12,NULL,NULL,6.703910615
1644,26687,7,android,175,12,NULL,NULL,6.857142857
585,26688,7,iphone,169,22,NULL,NULL,13.01775148
83,26689,7,android,164,26,NULL,NULL,15.85365854
462,26690,7,android,170,17,4,2.5,10
1669,26691,7,iphone,207,19,NULL,NULL,9.178743961
212,26692,7,android,158,15,1,5,9.493670886
1844,26693,7,android,178,18,NULL,NULL,10.11235955
920,26694,7,android,184,10,NULL,NULL,5.434782609
590,26695,7,iphone,175,27,1,20,15.42857143
1690,26696,7,linux,185,23,4,1.25,12.43243243
1548,26697,7,android,179,16,2,2.5,8.938547486
708,26698,7,iphone,90,5,NULL,NULL,5.555555556
1588,26699,7,android,79,5,NULL,NULL,6.329113924
1631,26700,7,windows,76,9,NULL,NULL,11.84210526
28,26701,7,iphone,79,7,NULL,NULL,8.860759494
1567,26702,7,android,74,6,2,4,8.108108108
1997,26703,7,android,92,14,5,2.6,15.2173913
1029,26704,7,iphone,76,6,NULL,NULL,7.894736842
504,26705,7,iphone,91,12,2,7.5,13.18681319
101,26706,7,mac,86,5,NULL,NULL,5.813953488
1367,26707,7,windows,84,12,1,5,14.28571429
1157,26708,7,android,78,10,1,1,12.82051282
68,26709,7,android,105,10,1,3,9.523809524
1544,26710,7,iphone,63,8,2,12.5,12.6984127
1720,26711,7,iphone,92,7,NULL,NULL,7.608695652
564,26712,7,linux,91,7,2,1,7.692307692
846,26713,7,iphone,87,10,1,20,11.49425287
2009,26714,7,iphone,69,8,1,20,11.5942029
2084,26715,7,iphone,86,9,1,20,10.46511628
1017,26716,7,iphone,84,13,NULL,NULL,15.47619048
926,26717,7,android,80,12,1,1,15
1089,26718,7,windows,84,13,3,1,15.47619048
269,26719,7,windows,73,7,NULL,NULL,9.589041096
1559,26720,7,android,84,8,NULL,NULL,9.523809524
1315,26721,7,windows,110,23,1,1,20.90909091
2028,26722,7,iphone,95,11,NULL,NULL,11.57894737
12,26723,7,iphone,102,23,5,20,22.54901961
736,26724,7,android,83,5,4,2,6.024096386
669,26725,7,android,70,10,NULL,NULL,14.28571429
473,26726,7,iphone,89,11,1,10,12.35955056
1360,26727,7,iphone,105,20,2,20,19.04761905
441,26728,7,iphone,72,8,NULL,NULL,11.11111111
1721,26729,7,windows,79,8,1,1,10.12658228
910,26730,7,windows,78,10,NULL,NULL,12.82051282
426,26731,7,android,84,11,1,1,13.0952381
826,26732,7,iphone,94,9,NULL,NULL,9.574468085
74,26733,7,iphone,92,12,NULL,NULL,13.04347826
2281,26734,7,iphone,102,11,4,9.25,10.78431373
1676,26735,7,android,84,5,NULL,NULL,5.952380952
1664,26736,7,windows,171,19,NULL,NULL,11.11111111
1162,26737,7,windows,166,20,5,1.6,12.04819277
639,26738,7,mac,180,13,NULL,NULL,7.222222222
109,26739,7,iphone,192,28,NULL,NULL,14.58333333
1164,26740,7,iphone,175,19,NULL,NULL,10.85714286
34,26741,7,iphone,192,29,4,7.5,15.10416667
2330,26742,7,android,167,21,NULL,NULL,12.5748503
851,26743,7,iphone,199,22,NULL,NULL,11.05527638
1330,26744,7,iphone,181,21,NULL,NULL,11.60220994
982,26745,7,iphone,121,13,NULL,NULL,10.74380165
1516,26746,7,windows,131,19,1,10,14.50381679
859,26747,7,android,114,14,NULL,NULL,12.28070175
1610,26748,7,iphone,107,10,NULL,NULL,9.345794393
1665,26749,7,linux,145,14,NULL,NULL,9.655172414
1675,26750,7,iphone,141,12,NULL,NULL,8.510638298
2219,26751,7,iphone,135,13,NULL,NULL,9.62962963
1682,26752,7,iphone,106,8,NULL,NULL,7.547169811
943,26753,7,iphone,113,16,2,12.5,14.15929204
420,26754,7,windows,118,13,3,1.67,11.01694915
1521,26755,7,windows,112,12,2,1.5,10.71428571
638,26756,7,android,137,14,NULL,NULL,10.2189781
561,26757,7,android,126,14,5,2.4,11.11111111
1770,26758,7,windows,123,16,2,1.5,13.00813008
292,26759,7,windows,107,9,NULL,NULL,8.411214953
899,26760,7,windows,121,14,NULL,NULL,11.57024793
1613,26761,7,iphone,110,15,NULL,NULL,13.63636364
1697,26762,7,iphone,101,15,3,13.33,14.85148515
1093,26763,7,android,111,11,NULL,NULL,9.90990991
113,26764,7,windows,108,19,1,1,17.59259259
720,26765,7,windows,102,8,NULL,NULL,7.843137255
180,26766,7,android,113,10,NULL,NULL,8.849557522
1161,26767,7,android,96,6,1,3,6.25
2168,26768,7,android,89,11,NULL,NULL,12.35955056
537,26769,7,windows,110,14,NULL,NULL,12.72727273
1127,26770,7,linux,109,19,NULL,NULL,17.43119266
2204,26771,7,iphone,130,20,NULL,NULL,15.38461538
1370,26772,7,iphone,99,9,2,2.5,9.090909091
489,26773,7,iphone,87,9,NULL,NULL,10.34482759
1856,26774,7,linux,76,8,2,1,10.52631579
1264,26775,7,linux,94,11,4,1.25,11.70212766
2354,26776,7,iphone,98,11,NULL,NULL,11.2244898
93,26777,7,iphone,94,8,NULL,NULL,8.510638298
1307,26778,7,windows,102,12,2,1,11.76470588
455,26779,7,android,101,9,1,20,8.910891089
1201,26780,7,iphone,96,14,NULL,NULL,14.58333333
717,26781,7,windows,92,12,2,1,13.04347826
765,26782,7,iphone,113,13,2,7.5,11.50442478
715,26783,7,iphone,106,13,3,11.67,12.26415094
2000,26784,7,android,86,7,1,3,8.139534884
1484,26785,7,android,99,13,1,3,13.13131313
497,26786,7,android,104,8,1,3,7.692307692
821,26787,7,windows,101,11,NULL,NULL,10.89108911
1294,26788,7,windows,111,13,3,1,11.71171171
377,26789,7,android,109,15,NULL,NULL,13.76146789
872,26790,7,iphone,89,15,NULL,NULL,16.85393258
1270,26791,7,iphone,109,13,2,10,11.9266055
62,26792,7,android,111,20,1,2,18.01801802
478,26793,7,iphone,103,10,NULL,NULL,9.708737864
1688,26794,7,iphone,101,15,NULL,NULL,14.85148515
2132,26795,7,iphone,99,16,2,4,16.16161616
367,26796,7,windows,92,6,2,1,6.52173913
199,26797,7,iphone,98,10,NULL,NULL,10.20408163
1081,26798,7,iphone,110,15,NULL,NULL,13.63636364
1410,26799,7,iphone,112,6,NULL,NULL,5.357142857
915,26800,7,iphone,106,19,NULL,NULL,17.9245283
2090,26801,7,iphone,123,9,1,20,7.317073171
15,26802,7,windows,121,14,1,1,11.57024793
25,26803,7,mac,118,10,NULL,NULL,8.474576271
1525,26804,7,iphone,114,11,1,20,9.649122807
1790,26805,7,android,109,4,NULL,NULL,3.669724771
1473,26806,7,iphone,104,9,NULL,NULL,8.653846154
1429,26807,7,iphone,103,11,NULL,NULL,10.67961165
787,26808,7,android,105,9,NULL,NULL,8.571428571
223,26809,7,android,107,14,NULL,NULL,13.08411215
253,26810,7,android,94,15,NULL,NULL,15.95744681
65,26811,7,android,110,7,2,3,6.363636364
908,26812,7,mac,118,15,NULL,NULL,12.71186441
1771,26813,7,iphone,108,12,NULL,NULL,11.11111111
358,26814,7,android,116,22,NULL,NULL,18.96551724
326,26815,7,android,98,15,NULL,NULL,15.30612245
2282,26816,7,android,113,16,NULL,NULL,14.15929204
1356,26817,7,android,103,15,NULL,NULL,14.5631068
940,26818,7,iphone,87,6,NULL,NULL,6.896551724
487,26819,7,iphone,117,13,NULL,NULL,11.11111111
1191,26820,7,iphone,107,11,NULL,NULL,10.28037383
343,26821,7,windows,129,14,3,2.33,10.85271318
751,26822,7,android,131,15,3,2.33,11.45038168
706,26823,7,iphone,136,10,NULL,NULL,7.352941176
1304,26824,7,mac,129,14,NULL,NULL,10.85271318
710,26825,7,android,118,13,NULL,NULL,11.01694915
595,26826,7,iphone,143,16,2,6.5,11.18881119
1457,26827,7,windows,106,9,1,1,8.490566038
2248,26828,7,linux,134,15,4,1.5,11.19402985
1989,26829,7,iphone,128,17,2,6,13.28125
1100,26830,7,iphone,131,14,NULL,NULL,10.6870229
2386,26831,7,android,138,15,NULL,NULL,10.86956522
419,26832,7,mac,125,14,NULL,NULL,11.2
1769,26833,7,iphone,250,28,1,20,11.2
1821,26834,7,windows,244,17,1,1,6.967213115
2048,26835,7,iphone,248,28,NULL,NULL,11.29032258
2254,26836,7,android,211,26,4,5.25,12.32227488
1841,26837,7,mac,246,25,NULL,NULL,10.16260163
653,26838,7,iphone,270,31,NULL,NULL,11.48148148
13,26839,7,android,262,23,3,3,8.778625954
344,26840,7,iphone,101,7,NULL,NULL,6.930693069
1928,26841,7,android,112,6,NULL,NULL,5.357142857
2053,26842,7,android,108,11,NULL,NULL,10.18518519
1214,26843,7,linux,115,19,3,1,16.52173913
2051,26844,7,iphone,122,17,NULL,NULL,13.93442623
1628,26845,7,android,122,9,NULL,NULL,7.37704918
2157,26846,7,android,118,15,NULL,NULL,12.71186441
1668,26847,7,android,119,13,NULL,NULL,10.92436975
365,26848,7,android,109,10,1,2,9.174311927
1546,26849,7,android,118,17,2,11.5,14.40677966
902,26850,7,android,115,12,NULL,NULL,10.43478261
2190,26851,7,windows,106,12,NULL,NULL,11.32075472
1811,26852,7,iphone,102,11,2,20,10.78431373
2361,26853,7,iphone,122,12,1,20,9.836065574
663,26854,7,android,108,12,3,4.67,11.11111111
783,26855,7,android,107,13,NULL,NULL,12.14953271
1035,26856,7,android,79,8,NULL,NULL,10.12658228
1404,26857,7,mac,119,18,NULL,NULL,15.12605042
2382,26858,7,android,106,13,NULL,NULL,12.26415094
1430,26859,7,iphone,89,10,NULL,NULL,11.23595506
2218,26860,7,android,121,14,NULL,NULL,11.57024793
244,26861,7,android,113,14,2,3,12.38938053
1576,26862,7,android,99,7,NULL,NULL,7.070707071
1412,26863,7,android,113,12,NULL,NULL,10.61946903
997,26864,7,android,123,21,2,2,17.07317073
403,26865,7,iphone,103,16,1,20,15.53398058
1945,26866,7,windows,111,9,4,1,8.108108108
2244,26867,7,iphone,119,8,NULL,NULL,6.722689076
2136,26868,7,iphone,100,11,NULL,NULL,11
1279,26869,7,android,110,17,3,9.33,15.45454545
154,26870,7,iphone,110,14,1,20,12.72727273
1900,26871,7,windows,135,13,NULL,NULL,9.62962963
309,26872,7,windows,145,17,2,1.5,11.72413793
1742,26873,7,android,146,16,NULL,NULL,10.95890411
2359,26874,7,iphone,134,19,1,10,14.17910448
1501,26875,7,android,112,15,NULL,NULL,13.39285714
81,26876,7,android,139,18,NULL,NULL,12.94964029
864,26877,7,android,157,16,2,6.5,10.1910828
84,26878,7,android,141,15,2,3,10.63829787
1403,26879,7,iphone,136,20,2,15,14.70588235
2038,26880,7,iphone,160,17,NULL,NULL,10.625
936,26881,7,iphone,136,16,2,12.5,11.76470588
2203,26882,7,android,132,14,NULL,NULL,10.60606061
1368,26883,7,iphone,152,16,NULL,NULL,10.52631579
845,26884,7,android,140,20,NULL,NULL,14.28571429
1057,26885,7,linux,137,12,NULL,NULL,8.759124088
456,26886,7,android,125,11,NULL,NULL,8.8
1243,26887,7,windows,124,14,NULL,NULL,11.29032258
1028,26888,7,linux,133,13,NULL,NULL,9.77443609
2318,26889,7,android,135,15,NULL,NULL,11.11111111
1732,26890,7,iphone,137,19,4,15,13.86861314
1777,26891,7,android,126,15,NULL,NULL,11.9047619
689,26892,7,android,158,19,NULL,NULL,12.02531646
1376,26893,7,windows,130,11,NULL,NULL,8.461538462
688,26894,7,windows,101,8,3,1,7.920792079
1836,26895,7,iphone,68,5,NULL,NULL,7.352941176
2333,26896,7,android,197,23,NULL,NULL,11.6751269
1972,26897,7,mac,198,30,5,6.8,15.15151515
1639,26898,7,iphone,176,25,2,7.5,14.20454545
228,26899,7,android,186,21,NULL,NULL,11.29032258
808,26900,7,android,218,24,2,3,11.00917431
1530,26901,7,iphone,191,24,1,10,12.56544503
2177,26902,7,iphone,142,19,NULL,NULL,13.38028169
1142,26903,7,iphone,155,13,NULL,NULL,8.387096774
1282,26904,7,android,165,22,NULL,NULL,13.33333333
417,26905,7,android,192,28,1,3,14.58333333
2078,26906,7,windows,93,13,NULL,NULL,13.97849462
2230,26907,7,android,191,25,1,1,13.08900524
252,26908,7,iphone,147,14,NULL,NULL,9.523809524
1489,26909,7,iphone,164,20,3,13.33,12.19512195
508,26910,7,android,154,20,4,5.25,12.98701299
2067,26911,7,android,162,22,NULL,NULL,13.58024691
1966,26912,7,iphone,192,29,NULL,NULL,15.10416667
1535,26913,7,iphone,226,32,1,5,14.15929204
1206,26914,7,android,207,28,1,3,13.52657005
352,26915,7,iphone,202,22,4,11.25,10.89108911
896,26916,7,windows,182,24,NULL,NULL,13.18681319
741,26917,7,android,194,19,2,3,9.793814433
333,26918,7,iphone,190,20,2,3.5,10.52631579
819,26919,7,iphone,87,15,1,20,17.24137931
1756,26920,7,android,80,7,1,1,8.75
2120,26921,7,iphone,107,14,NULL,NULL,13.08411215
1640,26922,7,iphone,96,14,2,7.5,14.58333333
209,26923,7,mac,92,9,NULL,NULL,9.782608696
649,26924,7,linux,89,7,1,1,7.865168539
630,26925,7,iphone,103,13,NULL,NULL,12.62135922
437,26926,7,iphone,107,12,NULL,NULL,11.21495327
412,26927,7,iphone,104,10,3,15,9.615384615
1256,26928,7,iphone,103,9,NULL,NULL,8.737864078
1522,26929,7,android,105,16,2,2.5,15.23809524
1609,26930,7,windows,111,11,2,1.5,9.90990991
9,26931,7,iphone,106,13,2,15,12.26415094
1103,26932,7,android,100,12,4,5,12
1691,26933,7,iphone,103,11,NULL,NULL,10.67961165
17,26934,7,android,100,10,NULL,NULL,10
2152,26935,7,android,116,7,3,3.33,6.034482759
2368,26936,7,iphone,105,11,NULL,NULL,10.47619048
2263,26937,7,iphone,107,12,NULL,NULL,11.21495327
1,26938,7,android,106,16,2,2,15.09433962
2197,26939,7,iphone,114,13,NULL,NULL,11.40350877
184,26940,7,iphone,111,16,NULL,NULL,14.41441441
2212,26941,7,android,100,11,2,3,11
2032,26942,7,windows,113,11,4,1.25,9.734513274
97,26943,7,android,113,7,2,2,6.194690265
1804,26944,7,iphone,119,10,1,5,8.403361345
277,26945,7,iphone,101,16,1,20,15.84158416
1744,26946,7,linux,104,12,2,1.5,11.53846154
2278,26947,7,android,103,12,1,20,11.65048544
1289,26948,7,iphone,128,10,NULL,NULL,7.8125
1602,26949,7,android,104,9,2,3,8.653846154
1950,26950,7,windows,126,14,NULL,NULL,11.11111111
1793,26951,7,android,134,7,NULL,NULL,5.223880597
2306,26952,7,android,120,13,3,3,10.83333333
2252,26953,7,iphone,165,22,NULL,NULL,13.33333333
2092,26954,7,iphone,131,15,1,10,11.45038168
1199,26955,7,iphone,154,17,NULL,NULL,11.03896104
